name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,aggregate,component,component_label,bin_index,bin_left,bin_right,bin_mid,count,cumulative_count,cumulative_fraction,total_count
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,5,3.162277660168379e-08,4.2169650342858225e-08,3.651741272548377e-08,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,6,4.2169650342858225e-08,5.6234132519034905e-08,4.8696752516586306e-08,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,7,5.6234132519034905e-08,7.498942093324559e-08,6.493816315762114e-08,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,8,7.498942093324559e-08,1e-07,8.659643233600654e-08,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,9,1e-07,1.333521432163324e-07,1.1547819846894582e-07,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,10,1.333521432163324e-07,1.7782794100389227e-07,1.539926526059492e-07,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,11,1.7782794100389227e-07,2.3713737056616554e-07,2.053525026457146e-07,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,12,2.3713737056616554e-07,3.162277660168379e-07,2.7384196342643614e-07,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,13,3.162277660168379e-07,4.2169650342858225e-07,3.651741272548377e-07,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,14,4.2169650342858225e-07,5.62341325190349e-07,4.869675251658631e-07,0,372513,0.019726816689035302,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,15,5.62341325190349e-07,7.498942093324558e-07,6.493816315762113e-07,1,372514,0.019726869645084324,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,16,7.498942093324558e-07,1e-06,8.659643233600654e-07,1,372515,0.019726922601133345,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,17,1e-06,1.333521432163324e-06,1.1547819846894582e-06,0,372515,0.019726922601133345,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,18,1.333521432163324e-06,1.7782794100389227e-06,1.539926526059492e-06,1,372516,0.019726975557182367,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,19,1.7782794100389227e-06,2.3713737056616552e-06,2.053525026457146e-06,4,372520,0.01972718738137845,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,20,2.3713737056616552e-06,3.162277660168379e-06,2.7384196342643613e-06,14,372534,0.01972792876606475,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,21,3.162277660168379e-06,4.216965034285822e-06,3.651741272548377e-06,4,372538,0.01972814059026083,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,22,4.216965034285822e-06,5.623413251903491e-06,4.869675251658631e-06,13,372551,0.01972882901889811,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,23,5.623413251903491e-06,7.498942093324558e-06,6.493816315762113e-06,67,372618,0.019732377074182527,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,24,7.498942093324558e-06,9.999999999999999e-06,8.659643233600652e-06,38,372656,0.019734389404045333,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,25,9.999999999999999e-06,1.333521432163324e-05,1.1547819846894581e-05,259,372915,0.019748105020741827,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,26,1.333521432163324e-05,1.778279410038923e-05,1.5399265260594922e-05,184,373099,0.019757848933761726,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,27,1.778279410038923e-05,2.3713737056616554e-05,2.0535250264571462e-05,521,373620,0.019785439035301774,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,28,2.3713737056616554e-05,3.1622776601683795e-05,2.7384196342643615e-05,956,374576,0.01983606501816604,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,29,3.1622776601683795e-05,4.216965034285822e-05,3.651741272548377e-05,546,375122,0.01986497902093162,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,30,4.216965034285822e-05,5.623413251903491e-05,4.869675251658631e-05,4009,379131,0.02007727982145762,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,31,5.623413251903491e-05,7.498942093324559e-05,6.493816315762113e-05,3050,382181,0.02023879577097229,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,32,7.498942093324559e-05,0.0001,8.659643233600654e-05,13194,395375,0.020937497881758037,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,33,0.0001,0.0001333521432163324,0.00011547819846894582,10013,405388,0.021467746800607344,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,34,0.0001333521432163324,0.00017782794100389227,0.0001539926526059492,9911,415299,0.021992594202456483,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,35,0.00017782794100389227,0.0002371373705661655,0.00020535250264571458,63789,479088,0.025370607613469986,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,36,0.0002371373705661655,0.00031622776601683794,0.0002738419634264361,33953,513041,0.027168624345886884,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,37,0.00031622776601683794,0.00042169650342858224,0.0003651741272548377,168491,681532,0.03609124200151836,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,38,0.00042169650342858224,0.0005623413251903491,0.00048696752516586315,129918,811450,0.04297118597825497,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,39,0.0005623413251903491,0.0007498942093324559,0.0006493816315762113,264663,1076113,0.05698669278035356,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,40,0.0007498942093324559,0.001,0.0008659643233600654,403238,1479351,0.07834058407556532,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,41,0.001,0.001333521432163324,0.0011547819846894581,330468,1809819,0.09584086368350415,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,42,0.001333521432163324,0.0017782794100389228,0.001539926526059492,784238,2594057,0.13737100965579416,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,43,0.0017782794100389228,0.0023713737056616554,0.002053525026457146,879221,3473278,0.18393108003226505,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,44,0.0023713737056616554,0.0031622776601683794,0.0027384196342643613,1142821,4616099,0.24445036493072503,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,45,0.0031622776601683794,0.004216965034285822,0.0036517412725483767,1269293,5885392,0.3116671072609945,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,46,0.004216965034285822,0.005623413251903491,0.004869675251658631,1794884,7680276,0.406717072352367,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,47,0.005623413251903491,0.007498942093324558,0.006493816315762113,2201087,9881363,0.5232779434242991,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,48,0.007498942093324558,0.01,0.008659643233600654,2404437,12285800,0.6506074270646928,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,49,0.01,0.01333521432163324,0.011547819846894583,2505956,14791756,0.78331295584567,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,50,0.01333521432163324,0.01778279410038923,0.01539926526059492,2065270,16857026,0.8926814952076894,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,51,0.01778279410038923,0.023713737056616554,0.020535250264571463,1297978,18155004,0.9614172818041321,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,52,0.023713737056616554,0.03162277660168379,0.027384196342643614,545215,18700219,0.9902897140712271,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,53,0.03162277660168379,0.042169650342858224,0.03651741272548377,141455,18841674,0.9977806119855214,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,54,0.042169650342858224,0.056234132519034905,0.04869675251658631,31910,18873584,0.999470439509788,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,55,0.056234132519034905,0.07498942093324558,0.06493816315762113,8282,18881866,0.9999090215077816,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,56,0.07498942093324558,0.1,0.08659643233600653,1535,18883401,0.9999903090430291,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,57,0.1,0.1333521432163324,0.11547819846894582,166,18883567,0.9999990997471666,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,58,0.1333521432163324,0.1778279410038923,0.15399265260594922,16,18883583,0.999999947043951,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,59,0.1778279410038923,0.23713737056616552,0.2053525026457146,1,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,60,0.23713737056616552,0.31622776601683794,0.27384196342643613,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,61,0.31622776601683794,0.4216965034285822,0.3651741272548377,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,62,0.4216965034285822,0.5623413251903491,0.4869675251658631,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,63,0.5623413251903491,0.7498942093324558,0.6493816315762113,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,64,0.7498942093324558,1.0,0.8659643233600653,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,65,1.0,1.333521432163324,1.1547819846894583,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,66,1.333521432163324,1.7782794100389228,1.5399265260594919,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,67,1.7782794100389228,2.371373705661655,2.053525026457146,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,68,2.371373705661655,3.1622776601683795,2.7384196342643614,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,69,3.1622776601683795,4.216965034285822,3.651741272548377,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,70,4.216965034285822,5.62341325190349,4.869675251658631,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,71,5.62341325190349,7.498942093324558,6.493816315762112,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,72,7.498942093324558,10.0,8.659643233600654,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,73,10.0,13.33521432163324,11.547819846894582,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,74,13.33521432163324,17.78279410038923,15.39926526059492,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,75,17.78279410038923,23.71373705661655,20.53525026457146,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,76,23.71373705661655,31.622776601683793,27.384196342643612,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,77,31.622776601683793,42.169650342858226,36.51741272548377,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,78,42.169650342858226,56.23413251903491,48.696752516586315,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,79,56.23413251903491,74.98942093324558,64.93816315762113,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,80,74.98942093324558,100.0,86.59643233600653,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,81,100.0,133.3521432163324,115.4781984689458,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,82,133.3521432163324,177.82794100389228,153.9926526059492,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,83,177.82794100389228,237.13737056616552,205.3525026457146,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,84,237.13737056616552,316.2277660168379,273.8419634264361,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,85,316.2277660168379,421.6965034285822,365.1741272548377,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,86,421.6965034285822,562.341325190349,486.9675251658631,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,87,562.341325190349,749.8942093324558,649.3816315762112,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,88,749.8942093324558,1000.0,865.9643233600654,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,89,1000.0,1333.521432163324,1154.7819846894583,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,90,1333.521432163324,1778.2794100389228,1539.926526059492,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,91,1778.2794100389228,2371.373705661655,2053.525026457146,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,92,2371.373705661655,3162.2776601683795,2738.4196342643613,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,93,3162.2776601683795,4216.965034285822,3651.741272548377,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,94,4216.965034285822,5623.413251903491,4869.675251658631,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,95,5623.413251903491,7498.942093324558,6493.816315762113,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,96,7498.942093324558,10000.0,8659.643233600653,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,97,10000.0,13335.21432163324,11547.819846894581,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,98,13335.21432163324,17782.794100389227,15399.265260594919,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,99,17782.794100389227,23713.737056616552,20535.25026457146,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,100,23713.737056616552,31622.776601683792,27384.196342643612,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,101,31622.776601683792,42169.65034285822,36517.412725483766,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,102,42169.65034285822,56234.13251903491,48696.75251658631,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,103,56234.13251903491,74989.42093324558,64938.16315762113,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,104,74989.42093324558,100000.0,86596.43233600653,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,105,100000.0,133352.1432163324,115478.19846894582,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,106,133352.1432163324,177827.94100389228,153992.6526059492,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,107,177827.94100389228,237137.37056616554,205352.50264571462,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,108,237137.37056616554,316227.7660168379,273841.9634264361,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,109,316227.7660168379,421696.5034285822,365174.12725483766,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,110,421696.5034285822,562341.3251903491,486967.5251658631,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,111,562341.3251903491,749894.2093324559,649381.6315762114,0,18883584,1.0,18883584
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,component,transformer_self_attn,Transformer self-attention,112,749894.2093324559,1000000.0,865964.3233600655,0,18883584,1.0,18883584
