name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,tensor,tensor_stem,component,component_label,component_order,layer,submodule,submodule_group,shape,numel,baseline_mean,baseline_std,tuned_mean,tuned_std,delta_mean,delta_std,delta_l1_sum,delta_l2_norm,delta_linf_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,abs_delta_q500,abs_delta_q950,abs_delta_q990,abs_delta_q999,abs_delta_z_q500,abs_delta_z_q950,abs_delta_z_q990,abs_delta_z_q999,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_fraction
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,conv.4.conv.weight.tensor,conv.4.conv.weight,conv,Convolution front-end,0,4.0,conv_weight,Conv,512x128x5,327680,0.0007904483936727047,0.04287688806653023,0.0007892389548942447,0.04272487759590149,-1.2094021712982794e-06,0.001966290408745408,315.81011962890625,1.1255703645840551,0.07055914402008057,24.54832830078825,24.46131676885785,0.04585120219969794,0.9989514510088483,0.02373352088034153,0.00046384544111788273,0.0034695640206336975,0.007573534268885851,0.019282445311546326,0.010818073526024818,0.08091919124126434,0.17663437128067017,0.4497164189815521,7.324219041038305e-05,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.0.self_attn.Wqkv.weight.tensor,transformer_encoder.0.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-5.857439828105271e-05,0.08021117746829987,-5.970039273961447e-05,0.08017904311418533,-1.125982294070127e-06,0.0006923254695720971,420.12017822265625,0.6139611769697622,0.003662109375,71.13212906385026,71.10363942206124,0.008631277947812363,0.9999615120549247,0.0058085122145712376,0.00042724609375,0.00140380859375,0.0019089579582214355,0.00250244140625,0.0053265150636434555,0.017501406371593475,0.023799149319529533,0.031198160722851753,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.0.self_attn.out_proj.bias.tensor,transformer_encoder.0.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_out_proj_bias,Self-attention,512,512,-0.0022732503712177277,0.02975558303296566,-0.002238721353933215,0.029725681990385056,3.452890086919069e-05,0.00035153934732079506,0.14003998041152954,0.007992705700198608,0.0014075040817260742,0.6752539766188196,0.674520253190565,0.011836591826098418,0.9999305463815208,0.048828125,0.00021377205848693848,0.0007337212446145713,0.0010530962608754635,0.0012896957341581583,0.007184265181422234,0.024658264592289925,0.03539154306054115,0.04334297403693199,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.0.self_attn.out_proj.weight.tensor,transformer_encoder.0.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,0.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-1.71788597072009e-05,0.029549462720751762,-1.9958239136030897e-05,0.029541034251451492,-2.779392389129498e-06,0.0007363020558841527,150.08328247070312,0.37698917513011326,0.0037841796875,15.129331866915267,15.12501715036476,0.024917767581956875,0.9996889387962027,0.012943267822265625,0.000457763671875,0.0014801025390625,0.001995086669921875,0.0026201605796813965,0.015491433441638947,0.05008896812796593,0.06751682609319687,0.08867029845714569,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.1.self_attn.Wqkv.weight.tensor,transformer_encoder.1.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,0.00025529079721309245,0.06557293981313705,0.00025694776559248567,0.06552068889141083,1.6569337049077149e-06,0.0007304110913537443,445.5847473144531,0.6477367797409397,0.00385284423828125,58.15122896111053,58.10490033860634,0.011138832167659119,0.9999364079927656,0.0044911704026162624,0.000457763671875,0.00146484375,0.001983642578125,0.002574920654296875,0.006980983540415764,0.022339148446917534,0.030250929296016693,0.03926803171634674,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.1.self_attn.out_proj.bias.tensor,transformer_encoder.1.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_out_proj_bias,Self-attention,512,512,-0.00044205912854522467,0.029170624911785126,-0.0004708078922703862,0.029243357479572296,-2.8748763725161552e-05,0.00036276268656365573,0.1426633596420288,0.008234118376459525,0.001800537109375,0.6601316910187729,0.661787399279995,0.01247344808388072,0.9999255391913782,0.0078125,0.0002288818359375,0.000701904296875,0.0010351851815357804,0.0014964528381824493,0.007846309803426266,0.0240620169788599,0.03548723831772804,0.05129997804760933,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.1.self_attn.out_proj.weight.tensor,transformer_encoder.1.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,1.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-6.949186354177073e-05,0.046070944517850876,-6.813222717028111e-05,0.04605219140648842,1.359625457553193e-06,0.0007895753369666636,164.18511962890625,0.40426305730795503,0.0043487548828125,23.588355654028483,23.57875402987958,0.017138246651749834,0.9998528129561329,0.00860595703125,0.000518798828125,0.001556396484375,0.0020751953125,0.0026702880859375,0.0112608652561903,0.03378259763121605,0.0450434610247612,0.05796033516526222,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.2.self_attn.Wqkv.weight.tensor,transformer_encoder.2.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00013327761553227901,0.07562576979398727,-0.00013176020001992583,0.07558082044124603,1.5174367717918358e-06,0.0007889085100032389,491.70977783203125,0.699612661041943,0.004180908203125,67.06584189017163,67.02597954221743,0.010431728601687165,0.9999440724886378,0.0040918984450399876,0.000518798828125,0.001556396484375,0.0020751953125,0.002685546875,0.0068600792437791824,0.020580237731337547,0.02744031697511673,0.03551099821925163,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.2.self_attn.out_proj.bias.tensor,transformer_encoder.2.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_out_proj_bias,Self-attention,512,512,-0.0003780202241614461,0.041862670332193375,-0.00039613223634660244,0.04188653826713562,-1.8112012185156345e-05,0.00035084245610050857,0.13777214288711548,0.007949230058032858,0.002197265625,0.9472827083974211,0.947826573348843,0.008391613176886432,0.999964914148604,0.001953125,0.0002288818359375,0.0006977079901844263,0.0008748630061745644,0.0018230080604553223,0.005467443261295557,0.016666585579514503,0.020898398011922836,0.04354733228683472,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.2.self_attn.out_proj.weight.tensor,transformer_encoder.2.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,2.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-8.489452739013359e-05,0.05466361343860626,-8.623895701020956e-05,0.05463267117738724,-1.3444375781546114e-06,0.0007870542467571795,163.720947265625,0.4029722582341543,0.005126953125,27.987814295214935,27.971973016111367,0.014398132486645657,0.999895612025497,0.005672454833984375,0.000518798828125,0.001544952392578125,0.0020616138353943825,0.0027008056640625,0.00949075073003769,0.028262896463274956,0.03771454840898514,0.049407731741666794,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.3.self_attn.Wqkv.weight.tensor,transformer_encoder.3.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00014777800242882222,0.079198457300663,-0.00014892677427269518,0.07916267216205597,-1.1487737765492056e-06,0.0007998899673111737,498.5065612792969,0.709350617447647,0.003933429718017578,70.23416122047554,70.2024346866795,0.010099794816668761,0.9999472692411233,0.0039393105544149876,0.0005340576171875,0.0015869140625,0.0020904541015625,0.002685546875,0.006743282545357943,0.020037181675434113,0.02639513462781906,0.03390907868742943,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.3.self_attn.out_proj.bias.tensor,transformer_encoder.3.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_out_proj_bias,Self-attention,512,512,0.0031509939581155777,0.04125424474477768,0.0031268263701349497,0.04124116897583008,-2.416770439594984e-05,0.00034299245453439653,0.14005154371261597,0.007780275204331997,0.001007080078125,0.9361959288482714,0.9358594209075669,0.008310520228276521,0.9999655392159617,0.009765625,0.00023651123046875,0.00067138671875,0.0008494574576616287,0.0009797904640436172,0.0057330140843987465,0.016274362802505493,0.020590784028172493,0.023750046268105507,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.3.self_attn.out_proj.weight.tensor,transformer_encoder.3.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,3.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-5.6098444474628195e-05,0.06004486232995987,-5.560688805417158e-05,0.06004375219345093,4.915380031889072e-07,0.0007787813665345311,162.1937255859375,0.3987360378140869,0.00372314453125,30.742993556776984,30.74242574558254,0.01296998085361068,0.9999152070731353,0.005168914794921875,0.000518798828125,0.00152587890625,0.002025201916694641,0.00262451171875,0.008640184998512268,0.025412309914827347,0.03372814133763313,0.043709173798561096,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.4.self_attn.Wqkv.weight.tensor,transformer_encoder.4.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,8.962970605352893e-05,0.08053357899188995,9.234440949512646e-05,0.08050274848937988,2.714691390792723e-06,0.0007873724680393934,490.9602966308594,0.6982533273941998,0.0045166015625,71.41809256282683,71.39074982206203,0.009776980906903014,0.9999504176729378,0.0034243266563862562,0.000518798828125,0.001556396484375,0.0020751953125,0.002655029296875,0.006442018318921328,0.01932605542242527,0.02576807327568531,0.03296797722578049,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.4.self_attn.out_proj.bias.tensor,transformer_encoder.4.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_out_proj_bias,Self-attention,512,512,0.005694971419870853,0.0415608175098896,0.00570899061858654,0.04155723378062248,1.4018849469721317e-05,0.00030518160201609135,0.12493818998336792,0.0069127535254426805,0.00095367431640625,0.9492017642412698,0.949164526375715,0.007282701935305613,0.9999734715508908,0.001953125,0.0001983642578125,0.0006019589491188526,0.0008070375770330429,0.0009185876697301865,0.004772865679115057,0.014483804814517498,0.019418226554989815,0.022102246060967445,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.4.self_attn.out_proj.weight.tensor,transformer_encoder.4.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,4.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.0001113375328714028,0.06491848826408386,0.00011254701530560851,0.06491027772426605,1.2094503745174734e-06,0.0007480212370865047,155.85736083984375,0.3829873133517813,0.00347900390625,33.23832692770689,33.23412339761367,0.011522460627599105,0.999932985983237,0.004039764404296875,0.00048828125,0.00146484375,0.001953125,0.00250244140625,0.007521450519561768,0.022564351558685303,0.03008580207824707,0.03854743391275406,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.5.self_attn.Wqkv.weight.tensor,transformer_encoder.5.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00015342856931965798,0.08280777931213379,-0.0001533960021333769,0.08278235048055649,3.2522166293347254e-08,0.0008043840643949807,501.6910400390625,0.7133352904723702,0.0045166015625,73.43495008870946,73.41239930075675,0.009713839113537235,0.9999511378495866,0.0036404926795512438,0.000537872314453125,0.0015869140625,0.002105712890625,0.002716064453125,0.0064954315312206745,0.01916382648050785,0.025428922846913338,0.032799627631902695,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.5.self_attn.out_proj.bias.tensor,transformer_encoder.5.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_out_proj_bias,Self-attention,512,512,0.0076002441346645355,0.05128750950098038,0.007612476125359535,0.05121912434697151,1.2231525033712387e-05,0.00032005549292080104,0.12994647026062012,0.007247315431376002,0.00103759765625,1.1731769704307082,1.171686996638104,0.006177512527124632,0.9999817284277872,0.00390625,0.000213623046875,0.00065267039462924,0.00079345703125,0.0009830184280872345,0.004165205173194408,0.012725714594125748,0.015470761805772781,0.019166816025972366,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.5.self_attn.out_proj.weight.tensor,transformer_encoder.5.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,5.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-3.0022030841792002e-05,0.05985739827156067,-3.2061481761047617e-05,0.059850987046957016,-2.0394586499605794e-06,0.0007758548599667847,161.64002990722656,0.39723900449790744,0.0038738250732421875,30.647003614813737,30.64372135840238,0.012961756701913999,0.9999152579952323,0.005207061767578125,0.000518798828125,0.00152587890625,0.00201416015625,0.00262451171875,0.00866724457591772,0.025491897016763687,0.03364930301904678,0.04384606331586838,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.6.self_attn.Wqkv.weight.tensor,transformer_encoder.6.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-5.458114901557565e-05,0.08206424862146378,-5.3749041398987174e-05,0.08203624933958054,8.321055702253943e-07,0.0007751074153929949,483.05792236328125,0.6873728461154643,0.0040283203125,72.77547341824717,72.75064097118836,0.009445116793195717,0.9999535307742885,0.0033238728065043688,0.0005035400390625,0.00152587890625,0.00202178955078125,0.0026254504919052124,0.006135923787951469,0.01859370991587639,0.024636665359139442,0.03199262171983719,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.6.self_attn.out_proj.bias.tensor,transformer_encoder.6.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_out_proj_bias,Self-attention,512,512,0.013186391443014145,0.06983010470867157,0.013182919472455978,0.06975353509187698,-3.4726690500974655e-06,0.00031674071215093136,0.1304987668991089,0.007167454781997238,0.001800537109375,1.607999788132459,1.6062827912185917,0.0044573729641576056,0.9999906015928225,0.0,0.000244140625,0.0005518197431229055,0.0007731635123491287,0.001363903284072876,0.0034962084610015154,0.007902317680418491,0.011072064749896526,0.01953173615038395,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.6.self_attn.out_proj.weight.tensor,transformer_encoder.6.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,6.0,self_attn_out_proj_weight,Self-attention,512x512,262144,6.82807803968899e-05,0.0660417228937149,6.76067647873424e-05,0.06604156643152237,-6.740012850059429e-07,0.0007273635710589588,151.42410278320312,0.372410235982314,0.003662109375,33.81339171074642,33.8133104830082,0.011013690645648694,0.9999386628431944,0.004058837890625,0.00048828125,0.001434326171875,0.00189208984375,0.00244140625,0.007393525913357735,0.021718483418226242,0.028649913147091866,0.03696763142943382,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.7.self_attn.Wqkv.weight.tensor,transformer_encoder.7.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,5.859726297785528e-05,0.08321157097816467,5.868020889465697e-05,0.08318565785884857,8.2926284505902e-08,0.0007860413170419633,490.21453857421875,0.6970687930324899,0.004150390625,73.79294300608969,73.76994897038868,0.009446279883090658,0.9999534512059445,0.0035082499962300062,0.000518798828125,0.001556396484375,0.0020751953125,0.002655029296875,0.006234695203602314,0.018704084679484367,0.024938780814409256,0.03190696984529495,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.7.self_attn.out_proj.bias.tensor,transformer_encoder.7.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_out_proj_bias,Self-attention,512,512,0.02039126306772232,0.06323306262493134,0.02036481909453869,0.06314145028591156,-2.6441877707839012e-05,0.0003335328365210444,0.13435673713684082,0.007570666299983012,0.0020751953125,1.503357150417094,1.5012005134449504,0.005035840151408837,0.9999883533246264,0.00390625,0.000213623046875,0.0006206508260220289,0.0008544921875,0.0015449970960617065,0.0033783437684178352,0.009815288707613945,0.013513375073671341,0.024433372542262077,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.7.self_attn.out_proj.weight.tensor,transformer_encoder.7.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,7.0,self_attn_out_proj_weight,Self-attention,512x512,262144,6.614855374209583e-05,0.0642695426940918,6.955825665500015e-05,0.06426768004894257,3.4097088246198837e-06,0.0007565926061943173,157.60198974609375,0.38737928448326736,0.003387451171875,32.906036695058894,32.90508144292649,0.01177228628513089,0.9999300463018884,0.004673004150390625,0.00048828125,0.001483917236328125,0.00197601318359375,0.002532958984375,0.007597396615892649,0.023088961839675903,0.03074571304023266,0.03941149264574051,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.8.self_attn.Wqkv.weight.tensor,transformer_encoder.8.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,8.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-4.0591752622276545e-05,0.08352092653512955,-3.9852780901128426e-05,0.0834975615143776,7.389508596133965e-07,0.0007800462772138417,486.4061584472656,0.6917526325745115,0.004638671875,74.06725986814283,74.04653704554657,0.009339519698797889,0.9999546335740636,0.003276824951171875,0.000518798828125,0.00152587890625,0.002044677734375,0.002655029296875,0.006211602129042149,0.01826941780745983,0.024481020867824554,0.03178878873586655,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.8.self_attn.out_proj.bias.tensor,transformer_encoder.8.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,8.0,self_attn_out_proj_bias,Self-attention,512,512,0.024965673685073853,0.06420286744832993,0.024977844208478928,0.0641484186053276,1.217029057443142e-05,0.0003526440996211022,0.14136755466461182,0.00798417550207384,0.001953125,1.558714132989936,1.5576660148596928,0.005122283382876254,0.9999870677992598,0.0,0.000244140625,0.000701904296875,0.0009694299660623074,0.0014853030443191528,0.003802643157541752,0.010932599194347858,0.015099478885531425,0.02313452586531639,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.8.self_attn.out_proj.weight.tensor,transformer_encoder.8.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,8.0,self_attn_out_proj_weight,Self-attention,512x512,262144,1.4349880075315014e-06,0.07153227180242538,4.005378286819905e-06,0.07153879851102829,2.570405740698334e-06,0.0007589953020215034,158.1636199951172,0.388607748291027,0.003875732421875,36.62453504664342,36.62787957963169,0.010610585166367365,0.9999429946689821,0.004421234130859375,0.000492095947265625,0.001495361328125,0.001983642578125,0.0025634765625,0.006879355292767286,0.02090470679104328,0.027730733156204224,0.03583664074540138,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.9.self_attn.Wqkv.weight.tensor,transformer_encoder.9.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,9.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,0.000242539681494236,0.08460711687803268,0.00024368507729377598,0.08448946475982666,1.14538647721929e-06,0.0008160704164765775,510.0981140136719,0.7236995691969431,0.00433349609375,75.03080096700288,74.92648089335638,0.00964536643444874,0.9999525896318345,0.00356292724609375,0.00054931640625,0.0015869140625,0.00213623046875,0.00274658203125,0.006492555141448975,0.01875627040863037,0.025248825550079346,0.03246277570724487,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.9.self_attn.out_proj.bias.tensor,transformer_encoder.9.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,9.0,self_attn_out_proj_bias,Self-attention,512,512,0.003501572646200657,0.055311933159828186,0.0035891022998839617,0.05531531572341919,8.752953726798296e-05,0.00040372542571276426,0.1678028702735901,0.009347496692708089,0.001190185546875,1.2540716139469108,1.254274593453555,0.0074537184230503975,0.9999720855594338,0.005859375,0.00025177001953125,0.0008342738728970289,0.000990143045783043,0.0011667944490909576,0.004551819991320372,0.0150830689817667,0.017901072278618813,0.021094800904393196,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.9.self_attn.out_proj.weight.tensor,transformer_encoder.9.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,9.0,self_attn_out_proj_weight,Self-attention,512x512,262144,2.3092787159839645e-05,0.06191784515976906,2.026869697147049e-05,0.061884596943855286,-2.824087687258725e-06,0.0008005295530892909,166.670654296875,0.40987359252785754,0.0078125,31.701952525756397,31.6849255842166,0.012928969980471737,0.9999157744694989,0.004833221435546875,0.00054168701171875,0.0015869140625,0.0020751953125,0.0027008056640625,0.008748478256165981,0.02562934346497059,0.03351529687643051,0.043619170784950256,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.10.self_attn.Wqkv.weight.tensor,transformer_encoder.10.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,10.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,0.0001790486858226359,0.0850459486246109,0.00017927499720826745,0.08501926809549332,2.263120677525876e-07,0.0008017373620532453,500.67974853515625,0.7109881791716255,0.0039215087890625,75.41982433249066,75.39616398046223,0.009427072861336861,0.9999537659529151,0.0035349528770893812,0.00054168701171875,0.0015869140625,0.0020751953125,0.0027008056640625,0.006369344890117645,0.01865948922932148,0.024400869384407997,0.031757015734910965,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.10.self_attn.out_proj.bias.tensor,transformer_encoder.10.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,10.0,self_attn_out_proj_bias,Self-attention,512,512,0.0012445800239220262,0.05663425475358963,0.0012381523847579956,0.056926507502794266,-6.427639164030552e-06,0.0005207285867072642,0.2091405987739563,0.011783639988656447,0.001953125,1.2817963156504482,1.2884044932954135,0.009193067451334996,0.9999711739572648,0.0,0.000335693359375,0.0009986874647438526,0.0013903826475143433,0.0018283724784851074,0.005927389487624168,0.01763398014008999,0.02455020137131214,0.032283853739500046,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.10.self_attn.out_proj.weight.tensor,transformer_encoder.10.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,10.0,self_attn_out_proj_weight,Self-attention,512x512,262144,-7.101225492078811e-05,0.06041784957051277,-7.031701534288004e-05,0.06039862707257271,6.952116109459894e-07,0.0007617070805281401,158.4398651123047,0.3899940927070334,0.00384521484375,30.93397135021777,30.924130041888912,0.012607307619565482,0.9999199129857609,0.00482177734375,0.000499725341796875,0.001495361328125,0.00199127197265625,0.00258636474609375,0.008271152153611183,0.024750318378210068,0.03295833244919777,0.04280795156955719,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.11.self_attn.Wqkv.weight.tensor,transformer_encoder.11.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,11.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-0.00019976306066382676,0.08163049817085266,-0.00019780000729952008,0.08159419894218445,1.9630401766335126e-06,0.0007919787312857807,494.3392639160156,0.7023362928425312,0.00738525390625,72.3910179004015,72.35881660063099,0.009701981174084669,0.9999512534068956,0.003566741943359375,0.000518798828125,0.0015687942504882812,0.0020751953125,0.002685546875,0.0063554528169333935,0.019218234345316887,0.025421811267733574,0.03289881348609924,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.11.self_attn.out_proj.bias.tensor,transformer_encoder.11.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,11.0,self_attn_out_proj_bias,Self-attention,512,512,-0.012231702916324139,0.06654907763004303,-0.012322152964770794,0.06683345139026642,-9.045004844665527e-05,0.000525942537933588,0.21342086791992188,0.012075427658955449,0.00244140625,1.5310577739028002,1.537756583660968,0.007886983668922069,0.9999786439152202,0.00390625,0.0003662109375,0.0010734549723565578,0.0013699345290660858,0.002004772424697876,0.005502869375050068,0.016130274161696434,0.020585324615240097,0.030124718323349953,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.11.self_attn.out_proj.weight.tensor,transformer_encoder.11.self_attn.out_proj.weight,transformer_self_attn,Transformer self-attention,1,11.0,self_attn_out_proj_weight,Self-attention,512x512,262144,0.00012059643631801009,0.061377786099910736,0.0001243391161551699,0.06134660169482231,3.7426977996801725e-06,0.0007436348823830485,154.6786346435547,0.3807458170299728,0.00357818603515625,31.425498415834134,31.409536130941785,0.012115824289937661,0.9999260194788189,0.00441741943359375,0.00048828125,0.00146484375,0.001953125,0.00250244140625,0.0079553397372365,0.023866020143032074,0.031821358948946,0.04077111929655075,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.12.self_attn.Wqkv.weight.tensor,transformer_encoder.12.self_attn.Wqkv.weight,transformer_self_attn,Transformer self-attention,1,12.0,self_attn_Wqkv_weight,Self-attention,1536x512,786432,-7.939530769363046e-05,0.0797630101442337,-8.221815369324759e-05,0.07971861958503723,-2.822870783347753e-06,0.0008047267911024392,500.1846618652344,0.7136435517201449,0.0045166015625,70.73472187622038,70.6953673230255,0.010089013327414352,0.9999475734584218,0.0036595661658793688,0.00052642822265625,0.0015869140625,0.00213623046875,0.00274658203125,0.00659990357235074,0.019895361736416817,0.026782216504216194,0.034434277564287186,0.0,0.0,0.0,0.0
BetaQCL,BetaQCL,BetaQCL,Beta,QCL,,,8,transformer_encoder.12.self_attn.out_proj.bias.tensor,transformer_encoder.12.self_attn.out_proj.bias,transformer_self_attn,Transformer self-attention,1,12.0,self_attn_out_proj_bias,Self-attention,512,512,7.303804159164429e-05,0.06083318218588829,-5.259632598608732e-05,0.06119408458471298,-0.0001256343675777316,0.0005478307721205056,0.22401612997055054,0.012717787627782187,0.002197265625,1.3764987493468457,1.384664556045895,0.009239229337336913,0.9999750558352134,0.001953125,0.0003662109375,0.0011054989881813526,0.00152587890625,0.0018853843212127686,0.006019919645041227,0.018172627314925194,0.025082997977733612,0.030992690473794937,0.0,0.0,0.0,0.0
