name,display_name,base_model,family,variant,seed_index,seed_label,sort_order,component,component_label,component_order,layer,submodule_group,numel,delta_l1_sum,delta_l2_norm,baseline_l2_norm,tuned_l2_norm,relative_l2,cosine_similarity,sign_flip_fraction,tail_abs_delta_z_gt_1p0_count,tail_abs_delta_z_gt_1p0_fraction,tail_abs_delta_z_gt_2p0_count,tail_abs_delta_z_gt_2p0_fraction,tail_abs_delta_z_gt_3p0_count,tail_abs_delta_z_gt_3p0_fraction,tail_abs_delta_z_gt_5p0_count,tail_abs_delta_z_gt_5p0_fraction,p999_abs_delta_z_approx,delta_energy_share
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,15.0,Feed-forward,3145728,2247.605712890625,1.595351928761707,120.42536508015037,120.32341265444768,0.013247640376260354,0.9999096104154209,0.004368146260579427,0,0.0,0,0.0,0,0.0,0,0.0,0.049488394089565076,0.03354961313866805
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,16.0,Feed-forward,3145728,2329.2119140625,1.6527170431463059,122.27695334899582,122.16422812268942,0.013516177806861141,0.9999059585228934,0.004378000895182292,0,0.0,0,0.0,0,0.0,0,0.0,0.050170807566453215,0.0360057220448146
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_ffn,Transformer FFN,2,17.0,Feed-forward,3145728,2470.4320068359375,1.7547378267865152,124.91481863278872,124.75605297502102,0.014047475279493401,0.9998989625842029,0.004555702209472656,0,0.0,0,0.0,0,0.0,0,0.0,0.05265688033830221,0.04058812504733826
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,0.0,Norm/deepnorm,1025,0.5813134908676147,0.023082582797618472,5.030958463384759,5.038683689280135,0.004588108402327027,0.9999908124988807,0.03219512195121951,0,0.0,0,0.0,0,0.0,0,0.0,0.03856613514795704,7.023333922789823e-06
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,1.0,Norm/deepnorm,1025,0.6887378692626953,0.027514398847867858,6.668480467421702,6.681955195751997,0.004126037255756091,0.9999936047306688,0.006829268292682927,0,0.0,0,0.0,0,0.0,0,0.0,0.042149367893355986,9.979173426779602e-06
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,2.0,Norm/deepnorm,1025,0.6779698729515076,0.026800964054954277,7.704114374533807,7.718159888563445,0.0034787858476689067,0.999995756690463,0.000975609756097561,0,0.0,0,0.0,0,0.0,0,0.0,0.08718207822828865,9.468372726399495e-06
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,3.0,Norm/deepnorm,1025,0.670166015625,0.026737578600838842,8.920147890652558,8.934587124003885,0.002997436693718297,0.9999969523424111,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09993747355233318,9.423639454503374e-06
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,4.0,Norm/deepnorm,1025,0.664306640625,0.026161237234378326,9.422039783358974,9.43685890698136,0.0027766001668323484,0.9999975452726897,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09901400601756066,9.0217558809684e-06
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,5.0,Norm/deepnorm,1025,0.7335205078125,0.028282666671425028,10.584850252630194,10.602841057701141,0.0026719949736081047,0.9999980599764342,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.08718207822828865,1.0544238568392439e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,6.0,Norm/deepnorm,1025,0.796142578125,0.030961613361105835,11.533993113026714,11.555178411964231,0.0026843793868867936,0.9999983063451079,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.09715157293961971,1.2636350954375335e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,7.0,Norm/deepnorm,1025,0.8212890625,0.03149177483241199,11.783549360123246,11.805659821492435,0.002672520296726617,0.9999983294040252,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.07497325258116438,1.3072805157891812e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,8.0,Norm/deepnorm,1025,1.0438232421875,0.038432767313064366,9.960370311670419,9.988993691288409,0.0038585681164915527,0.999996890050976,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.16263204342647633,1.9470532368843733e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,9.0,Norm/deepnorm,1025,0.6115951538085938,0.024103933139319654,8.316425285837186,8.325214156411958,0.002898352634799183,0.9999965219773258,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0749601157950984,7.658616820145674e-06
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,10.0,Norm/deepnorm,1025,0.7113037109375,0.02774435589071385,9.819863636134434,9.834639047690782,0.0028253300573970624,0.9999972691610424,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.11625916981796243,1.0146676323605153e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,11.0,Norm/deepnorm,1025,0.67333984375,0.025952504425621702,9.910766727107475,9.92694798337578,0.002618617221070796,0.9999980736838519,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.12195682761741908,8.878366336158757e-06
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,12.0,Norm/deepnorm,1025,0.7630615234375,0.02910525919329779,9.29505464058627,9.314311216220831,0.0031312628401567837,0.9999974269762839,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1772719935315483,1.1166509908059494e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,13.0,Norm/deepnorm,1025,0.8602294921875,0.032543817106367876,10.103855046976017,10.12740269162436,0.003220930719518259,0.9999977325729994,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.17764262517977764,1.3960838215541673e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,14.0,Norm/deepnorm,1025,1.1058349609375,0.040994729668621215,11.51499608055111,11.548316297797045,0.0035601166845256656,0.9999980786057717,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.1775499672677203,2.2152898976954e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,15.0,Norm/deepnorm,1025,0.8197021484375,0.03199197175229164,13.669368073731729,13.690488724159838,0.0023404133665672457,0.9999985418978953,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.11625916981796243,1.349138477431558e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,16.0,Norm/deepnorm,1025,1.0137939453125,0.039234735339115416,10.934962386985386,10.962102282974847,0.0035880082574228484,0.9999967713146434,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.17671604605920432,2.0291584830904434e-05
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,transformer_norm_deepnorm,Transformer norm/deepnorm,3,17.0,Norm/deepnorm,1025,2.5422041416168213,0.0988527527380754,8.623354879302466,8.693324051054384,0.01146337523175899,0.9999676842225859,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.4902608540374452,0.00012881073203017834
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,upsample,Upsample,4,,Upsample,525312,416.23497515916824,0.7238791321589785,46.808640365494604,46.81113597884203,0.015464647691253532,0.9998793572469403,0.005158838937621832,0,0.0,0,0.0,0,0.0,0,0.0,0.0562167454642344,0.006907273097440465
AlphaQCL,AlphaQCL,AlphaQCL,Alpha,QCL,,,2,crf,CRF head,5,,CRF,2097152,1908.2193603515625,1.6369714655640901,48.61623023021093,48.45574757091516,0.033671295734213784,0.9994332364731342,0.011034488677978516,0,0.0,0,0.0,0,0.0,0,0.0,0.12074479835216517,0.035322930888884246
Gamma,Gamma,Gamma,Gamma,base,,,3,conv,Convolution front-end,0,0.0,Conv,384,15.73541259765625,2.3788846054877686,14.461701556876564,16.66682542089512,0.16449548458261748,0.9983476855285295,0.2526041666666667,2,0.005208333333333333,0,0.0,0,0.0,0,0.0,1.2694853171879634,0.08196811978172022
Gamma,Gamma,Gamma,Gamma,base,,,3,conv,Convolution front-end,0,1.0,Conv,20544,107.16842031478882,2.385692419469136,46.497315688230195,46.20852632657135,0.05130817519586344,0.9986949458020626,0.0815809968847352,8,0.0003894080996884735,0,0.0,0,0.0,0,0.0,0.649740969200551,0.08243793843334396
Gamma,Gamma,Gamma,Gamma,base,,,3,conv,Convolution front-end,0,2.0,Conv,73856,225.4948239326477,1.698977687880595,38.04358883556148,38.10498041556646,0.044658712279332075,0.9990059500076612,0.02722866117850953,7,9.47790294627383e-05,0,0.0,0,0.0,0,0.0,0.37594991797959043,0.04180936507839536
Gamma,Gamma,Gamma,Gamma,base,,,3,conv,Convolution front-end,0,3.0,Conv,147584,186.82088971138,1.1492725891322995,19.38435817030847,19.962979003662845,0.05928865836231871,0.9987260291383324,0.005949154379878577,29,0.00019649826539462273,7,4.7430615784908936e-05,0,0.0,0,0.0,0.6007188131276886,0.01913129280745982
Gamma,Gamma,Gamma,Gamma,base,,,3,conv,Convolution front-end,0,4.0,Conv,328192,306.8511235713959,1.0614195819364494,24.802331738681307,24.740355799343813,0.042795153017046145,0.9990852483022743,0.023757434672386897,4,1.218798751950078e-05,0,0.0,0,0.0,0,0.0,0.40995674189875575,0.01631820604806378
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,0.0,Self-attention,1049088,571.3239144682884,0.7212830554664713,72.72642185497955,72.69772369551193,0.0099177580454149,0.9999496547993301,0.007680957174231332,0,0.0,0,0.0,0,0.0,0,0.0,0.07839902995368246,0.007535458475568461
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,1.0,Self-attention,1049088,610.5365498065948,0.7642268815650203,62.75676637620779,62.71171118730792,0.012177601328017757,0.9999245671254943,0.005536237188872621,0,0.0,0,0.0,0,0.0,0,0.0,0.05397540372862208,0.008459463894497407
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,2.0,Self-attention,1049088,656.458790063858,0.8082932157972998,72.67765985494144,72.6356914393253,0.01112161862958404,0.9999367146057481,0.004505818387018057,0,0.0,0,0.0,0,0.0,0,0.0,0.0438186109699153,0.00946315794578688
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,3.0,Self-attention,1049088,661.6931874752045,0.8146940467088277,76.67362987359456,76.64577494281461,0.010625479034342517,0.9999420396044981,0.004257984077598829,0,0.0,0,0.0,0,0.0,0,0.0,0.04092096926736738,0.009613627864931508
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,4.0,Self-attention,1049088,647.2110364437103,0.7967102659522766,78.77963763724014,78.7540854030108,0.010113149664649528,0.9999473481775368,0.003593597486578819,0,0.0,0,0.0,0,0.0,0,0.0,0.038913565865268555,0.009193884594090434
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,5.0,Self-attention,1049088,663.7131050825119,0.8167428805835812,79.58207756336601,79.56100045249637,0.010262899707955625,0.9999457208625602,0.0040549505856515376,0,0.0,0,0.0,0,0.0,0,0.0,0.0407924287660531,0.0096620423431556
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,6.0,Self-attention,1049088,634.5251578092575,0.781643983606724,80.26332072343511,80.2417990484112,0.009738495449248109,0.9999509326701211,0.0034658674963396778,0,0.0,0,0.0,0,0.0,0,0.0,0.03722134636370293,0.00884944837976625
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,7.0,Self-attention,1049088,648.0375930070877,0.7975393964367405,80.81129729931499,80.79107993137305,0.009869157198191536,0.9999496008786476,0.0037928181429965836,0,0.0,0,0.0,0,0.0,0,0.0,0.038753044427794266,0.009213030566916408
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,8.0,Self-attention,1049088,645.1122870445251,0.7939603369439044,82.64227212211796,82.62649046264862,0.009607193952396226,0.9999522377417186,0.0035421242069302097,0,0.0,0,0.0,0,0.0,0,0.0,0.03562230546883098,0.00913052681304462
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,9.0,Self-attention,1049088,677.6177859306335,0.832395279364434,81.46292152450843,81.36129517301254,0.010218087735952295,0.9999469466724364,0.0038833729868228404,0,0.0,0,0.0,0,0.0,0,0.0,0.04069879787832612,0.010035925728644956
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,10.0,Self-attention,1049088,659.9572950005531,0.8116766334263494,81.52731743185629,81.50457998729058,0.009955885450355587,0.9999488703191345,0.003882419777940459,0,0.0,0,0.0,0,0.0,0,0.0,0.04024721075632981,0.009542547024265836
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,11.0,Self-attention,1049088,650.0965139269829,0.7999701264335516,78.93266472916565,78.89810500607027,0.010134842516446202,0.9999470815211225,0.003778520009760859,0,0.0,0,0.0,0,0.0,0,0.0,0.03982627862655749,0.00926927485158203
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,12.0,Self-attention,1049088,655.5596157312393,0.8098009314998837,77.3956421424041,77.35638226318025,0.010463133441155256,0.999943887128264,0.003838572169350903,0,0.0,0,0.0,0,0.0,0,0.0,0.04036345948191844,0.009498494277768207
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,13.0,Self-attention,1049088,658.3738737106323,0.8120572959922452,75.74498464486366,75.71766127788817,0.01072093815583473,0.999941001476502,0.0038595427647632992,0,0.0,0,0.0,0,0.0,0,0.0,0.040796529839503125,0.009551499708312643
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,14.0,Self-attention,1049088,650.7446848154068,0.8039492589131494,77.59547381842589,77.57065721047786,0.010360775176067455,0.999944789605102,0.0035974103221083457,0,0.0,0,0.0,0,0.0,0,0.0,0.039721636060896265,0.00936171681401342
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,15.0,Self-attention,1049088,690.3359009027481,0.8597704562507589,77.27375583739308,77.25801849106323,0.011126293098266895,0.9999364820951107,0.003762315458760371,0,0.0,0,0.0,0,0.0,0,0.0,0.042064911909981184,0.01070688792610159
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,16.0,Self-attention,1049088,727.3927438855171,0.9093785285548406,69.91971956990635,69.93606918582677,0.01300603798397136,0.9999139253699291,0.004369509516837481,0,0.0,0,0.0,0,0.0,0,0.0,0.05581796050555626,0.01197809113451455
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_self_attn,Transformer self-attention,1,17.0,Self-attention,1049088,739.0895510315895,0.9245847879173394,87.56039058382642,87.62725113937393,0.01055939542700158,0.9999429064279066,0.003729906356759395,0,0.0,0,0.0,0,0.0,0,0.0,0.044771062123029885,0.012382025924550157
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,0.0,Feed-forward,3145728,1777.5068359375,1.3146207342656246,100.05765915835728,99.94011268278055,0.013138631718187745,0.9999115653225377,0.004894256591796875,0,0.0,0,0.0,0,0.0,0,0.0,0.05088935687442467,0.02503220903931494
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,1.0,Feed-forward,3145728,1939.0321044921875,1.3915608503844608,118.69927370512846,118.55776792744328,0.011723415038253313,0.9999290621307287,0.003996213277180989,0,0.0,0,0.0,0,0.0,0,0.0,0.04147170167470443,0.028048046929230727
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,2.0,Feed-forward,3145728,2018.1834106445312,1.4293310836363875,123.8261780209712,123.68480961260461,0.01154304450383912,0.9999306402761367,0.003925641377766927,0,0.0,0,0.0,0,0.0,0,0.0,0.041029856005536776,0.029591290005900866
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,3.0,Feed-forward,3145728,1989.473876953125,1.409328418477859,123.03037488576246,122.90552694930973,0.011455125775130352,0.9999316540880177,0.0038604736328125,0,0.0,0,0.0,0,0.0,0,0.0,0.04090193897582059,0.028768859164075847
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,4.0,Feed-forward,3145728,1986.0162963867188,1.4063477800071338,122.62340523618951,122.50354347553584,0.011468836453353285,0.9999318117264924,0.0038525263468424478,0,0.0,0,0.0,0,0.0,0,0.0,0.04091028228448816,0.02864729929220472
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,5.0,Feed-forward,3145728,1972.170654296875,1.3973996877409784,121.9855888485142,121.87558693768925,0.011455448966814472,0.9999319289866694,0.003907839457194011,0,0.0,0,0.0,0,0.0,0,0.0,0.04092351134064809,0.028283913812710136
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,6.0,Feed-forward,3145728,1947.6055908203125,1.380217104709992,120.82866954002473,120.71809474323847,0.01142292727350425,0.9999320285790507,0.003994941711425781,0,0.0,0,0.0,0,0.0,0,0.0,0.040972426289716195,0.027592625838699293
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,7.0,Feed-forward,3145728,1982.552001953125,1.4043150411181577,121.86810477289576,121.76744051803216,0.011523236893977487,0.9999308481615308,0.00406646728515625,0,0.0,0,0.0,0,0.0,0,0.0,0.0410263672559899,0.028564545373905147
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,8.0,Feed-forward,3145728,2032.3460083007812,1.439219048151837,126.31817852772616,126.21592400587276,0.011393601973416082,0.9999323535402529,0.004313151041666667,0,0.0,0,0.0,0,0.0,0,0.0,0.04075729650004446,0.03000212512864104
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,9.0,Feed-forward,3145728,2079.8591918945312,1.472187463432025,124.29381576216393,124.1748232080481,0.01184441441760097,0.9999272678999735,0.004137357076009114,0,0.0,0,0.0,0,0.0,0,0.0,0.041323541580730684,0.031392395100072135
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,10.0,Feed-forward,3145728,2043.7966918945312,1.4477714447451582,118.41869697378345,118.32009764960685,0.012225868733090908,0.9999225115196331,0.004247347513834636,0,0.0,0,0.0,0,0.0,0,0.0,0.041849424683765624,0.030359753040573083
Gamma,Gamma,Gamma,Gamma,base,,,3,transformer_ffn,Transformer FFN,2,11.0,Feed-forward,3145728,2022.125244140625,1.4330897679679218,117.24210602757547,117.1404113726877,0.012223336960791588,0.9999225325995725,0.0041961669921875,0,0.0,0,0.0,0,0.0,0,0.0,0.04184890465951847,0.029747125923261276
